filename,# of formulae,# of cells with formulae,(# of cells with formulae) / (# of formulae)
louise_kitchen_000_1_2_1.pst.10.xls,1578,185,0.11723700887198986058
louise_kitchen_000_1_2_1.pst.11.xls,134,0,0E-20
louise_kitchen_000_1_2_1.pst.116.xls,145,0,0E-20
louise_kitchen_000_1_2_1.pst.129.xls,110,17,0.15454545454545454545
louise_kitchen_000_1_2_1.pst.13.xls,83,32,0.38554216867469879518
louise_kitchen_000_1_2_1.pst.14.xls,939,0,0E-20
louise_kitchen_000_1_2_1.pst.15.xls,3168,0,0E-20
louise_kitchen_000_1_2_1.pst.16.xls,3351,128,0.03819755296926290660
louise_kitchen_000_1_2_1.pst.163.xls,135,0,0E-20
louise_kitchen_000_1_2_1.pst.164.xls,135,3,0.02222222222222222222
louise_kitchen_000_1_2_1.pst.165.xls,594,78,0.13131313131313131313
louise_kitchen_000_1_2_1.pst.166.xls,227,0,0E-20
louise_kitchen_000_1_2_1.pst.167.xls,859,0,0E-20
louise_kitchen_000_1_2_1.pst.168.xls,172,0,0E-20
louise_kitchen_000_1_2_1.pst.169.xls,8436,0,0E-20
louise_kitchen_000_1_2_1.pst.17.xls,939,0,0E-20
louise_kitchen_000_1_2_1.pst.170.xls,214,15,0.07009345794392523364
louise_kitchen_000_1_2_1.pst.171.xls,214,0,0E-20
louise_kitchen_000_1_2_1.pst.172.xls,213,34,0.15962441314553990610
louise_kitchen_000_1_2_1.pst.173.xls,215,54,0.25116279069767441860
louise_kitchen_000_1_2_1.pst.174.xls,180,28,0.15555555555555555556
louise_kitchen_000_1_2_1.pst.175.xls,1912,680,0.35564853556485355649
louise_kitchen_000_1_2_1.pst.176.xls,156,0,0E-20
louise_kitchen_000_1_2_1.pst.177.xls,53,0,0E-20
louise_kitchen_000_1_2_1.pst.178.xls,230,50,0.21739130434782608696
louise_kitchen_000_1_2_1.pst.179.xls,69,0,0E-20
louise_kitchen_000_1_2_1.pst.18.xls,3166,0,0E-20
louise_kitchen_000_1_2_1.pst.180.xls,49,0,0E-20
louise_kitchen_000_1_2_1.pst.181.xls,114,0,0E-20
louise_kitchen_000_1_2_1.pst.182.xls,63,0,0E-20
louise_kitchen_000_1_2_1.pst.183.xls,639,0,0E-20
louise_kitchen_000_1_2_1.pst.184.xls,3949,1224,0.30995188655355786275
louise_kitchen_000_1_2_1.pst.185.xls,99,24,0.24242424242424242424
louise_kitchen_000_1_2_1.pst.186.xls,1196,0,0E-20
louise_kitchen_000_1_2_1.pst.187.xls,199,0,0E-20
louise_kitchen_000_1_2_1.pst.188.xls,5983,3,0.00050142069196055491
louise_kitchen_000_1_2_1.pst.189.xls,3949,1224,0.30995188655355786275
louise_kitchen_000_1_2_1.pst.19.xls,939,0,0E-20
louise_kitchen_000_1_2_1.pst.190.xls,5983,3,0.00050142069196055491
louise_kitchen_000_1_2_1.pst.191.xls,703,3,0.00426742532005689900
louise_kitchen_000_1_2_1.pst.192.xls,461,141,0.30585683297180043384
louise_kitchen_000_1_2_1.pst.193.xls,493,143,0.29006085192697768763
louise_kitchen_000_1_2_1.pst.194.xls,456,140,0.30701754385964912281
louise_kitchen_000_1_2_1.pst.195.xls,15,2,0.13333333333333333333
louise_kitchen_000_1_2_1.pst.198.xls,675,0,0E-20
louise_kitchen_000_1_2_1.pst.199.xls,240,0,0E-20
louise_kitchen_000_1_2_1.pst.2.xls,490,0,0E-20
louise_kitchen_000_1_2_1.pst.20.xls,3163,0,0E-20
louise_kitchen_000_1_2_1.pst.200.xls,104,39,0.37500000000000000000
louise_kitchen_000_1_2_1.pst.201.xls,1926,0,0E-20
louise_kitchen_000_1_2_1.pst.202.xls,300,0,0E-20
louise_kitchen_000_1_2_1.pst.203.xls,2930,132,0.04505119453924914676
louise_kitchen_000_1_2_1.pst.204.xls,83,27,0.32530120481927710843
louise_kitchen_000_1_2_1.pst.205.xls,3323,205,0.06169124285284381583
louise_kitchen_000_1_2_1.pst.207.xls,405,0,0E-20
louise_kitchen_000_1_2_1.pst.208.xls,3519,205,0.05825518613242398409
louise_kitchen_000_1_2_1.pst.209.xls,617,148,0.23987034035656401945
louise_kitchen_000_1_2_1.pst.21.xls,3560,128,0.03595505617977528090
louise_kitchen_000_1_2_1.pst.210.xls,420,0,0E-20
louise_kitchen_000_1_2_1.pst.211.xls,111,2,0.01801801801801801802
louise_kitchen_000_1_2_1.pst.212.xls,78,2,0.02564102564102564103
louise_kitchen_000_1_2_1.pst.213.xls,3701,199,0.05376925155363415293
louise_kitchen_000_1_2_1.pst.214.xls,3890,199,0.05115681233933161954
louise_kitchen_000_1_2_1.pst.215.xls,31,4,0.12903225806451612903
louise_kitchen_000_1_2_1.pst.216.xls,4077,198,0.04856512141280353201
louise_kitchen_000_1_2_1.pst.217.xls,3122,341,0.10922485586162716208
louise_kitchen_000_1_2_1.pst.218.xls,2904,323,0.11122589531680440771
louise_kitchen_000_1_2_1.pst.219.xls,45,0,0E-20
louise_kitchen_000_1_2_1.pst.220.xls,5421,607,0.11197196089282420218
louise_kitchen_000_1_2_1.pst.221.xls,5106,292,0.05718762240501370936
louise_kitchen_000_1_2_1.pst.222.xls,21,0,0E-20
louise_kitchen_000_1_2_1.pst.223.xls,84,0,0E-20
louise_kitchen_000_1_2_1.pst.224.xls,69,8,0.11594202898550724638
louise_kitchen_000_1_2_1.pst.225.xls,4273,200,0.04680552305172010297
louise_kitchen_000_1_2_1.pst.226.xls,75,0,0E-20
louise_kitchen_000_1_2_1.pst.227.xls,560,1,0.00178571428571428571
louise_kitchen_000_1_2_1.pst.228.xls,1001,2,0.00199800199800199800
louise_kitchen_000_1_2_1.pst.229.xls,630,128,0.20317460317460317460
louise_kitchen_000_1_2_1.pst.230.xls,1023,4,0.00391006842619745846
louise_kitchen_000_1_2_1.pst.231.xls,1092,46,0.04212454212454212454
louise_kitchen_000_1_2_1.pst.232.xls,199,0,0E-20
louise_kitchen_000_1_2_1.pst.233.xls,1074,44,0.04096834264432029795
louise_kitchen_000_1_2_1.pst.234.xls,840,128,0.15238095238095238095
louise_kitchen_000_1_2_1.pst.235.xls,215,1,0.00465116279069767442
louise_kitchen_000_1_2_1.pst.236.xls,50,0,0E-20
louise_kitchen_000_1_2_1.pst.237.xls,166,0,0E-20
louise_kitchen_000_1_2_1.pst.238.xls,164,0,0E-20
louise_kitchen_000_1_2_1.pst.239.xls,213,1,0.00469483568075117371
louise_kitchen_000_1_2_1.pst.24.xls,939,0,0E-20
louise_kitchen_000_1_2_1.pst.240.xls,265,0,0E-20
louise_kitchen_000_1_2_1.pst.241.xls,958,0,0E-20
louise_kitchen_000_1_2_1.pst.242.xls,1050,128,0.12190476190476190476
louise_kitchen_000_1_2_1.pst.244.xls,360,8,0.02222222222222222222
louise_kitchen_000_1_2_1.pst.245.xls,385,9,0.02337662337662337662
louise_kitchen_000_1_2_1.pst.246.xls,126,0,0E-20
louise_kitchen_000_1_2_1.pst.247.xls,1260,128,0.10158730158730158730
louise_kitchen_000_1_2_1.pst.248.xls,68,0,0E-20
louise_kitchen_000_1_2_1.pst.249.xls,1470,128,0.08707482993197278912
louise_kitchen_000_1_2_1.pst.25.xls,3161,0,0E-20
louise_kitchen_000_1_2_1.pst.250.xls,1692,187,0.11052009456264775414
louise_kitchen_000_1_2_1.pst.252.xls,2933,128,0.04364132287759972724
louise_kitchen_000_1_2_1.pst.253.xls,1104,572,0.51811594202898550725
louise_kitchen_000_1_2_1.pst.265.xls,193,0,0E-20
louise_kitchen_000_1_2_1.pst.267.xls,268,0,0E-20
louise_kitchen_000_1_2_1.pst.268.xls,225,0,0E-20
louise_kitchen_000_1_2_1.pst.270.xls,315,0,0E-20
louise_kitchen_000_1_2_1.pst.272.xls,18,0,0E-20
louise_kitchen_000_1_2_1.pst.277.xls,98,35,0.35714285714285714286
louise_kitchen_000_1_2_1.pst.284.xls,129,66,0.51162790697674418605
louise_kitchen_000_1_2_1.pst.287.xls,426,241,0.56572769953051643192
louise_kitchen_000_1_2_1.pst.297.xls,2651,0,0E-20
louise_kitchen_000_1_2_1.pst.298.xls,934,0,0E-20
louise_kitchen_000_1_2_1.pst.299.xls,2651,0,0E-20
louise_kitchen_000_1_2_1.pst.3.xls,527,0,0E-20
louise_kitchen_000_1_2_1.pst.300.xls,934,0,0E-20
louise_kitchen_000_1_2_1.pst.301.xls,934,0,0E-20
louise_kitchen_000_1_2_1.pst.302.xls,2652,0,0E-20
louise_kitchen_000_1_2_1.pst.303.xls,934,0,0E-20
louise_kitchen_000_1_2_1.pst.304.xls,2650,0,0E-20
louise_kitchen_000_1_2_1.pst.305.xls,934,0,0E-20
louise_kitchen_000_1_2_1.pst.306.xls,2652,0,0E-20
louise_kitchen_000_1_2_1.pst.307.xls,934,0,0E-20
louise_kitchen_000_1_2_1.pst.308.xls,2652,0,0E-20
louise_kitchen_000_1_2_1.pst.309.xls,934,0,0E-20
louise_kitchen_000_1_2_1.pst.310.xls,2654,0,0E-20
louise_kitchen_000_1_2_1.pst.311.xls,2651,0,0E-20
louise_kitchen_000_1_2_1.pst.312.xls,934,0,0E-20
louise_kitchen_000_1_2_1.pst.313.xls,939,0,0E-20
louise_kitchen_000_1_2_1.pst.314.xls,3219,0,0E-20
louise_kitchen_000_1_2_1.pst.315.xls,939,0,0E-20
louise_kitchen_000_1_2_1.pst.316.xls,3221,0,0E-20
louise_kitchen_000_1_2_1.pst.317.xls,938,0,0E-20
louise_kitchen_000_1_2_1.pst.318.xls,3221,0,0E-20
louise_kitchen_000_1_2_1.pst.319.xls,3221,0,0E-20
louise_kitchen_000_1_2_1.pst.320.xls,939,0,0E-20
louise_kitchen_000_1_2_1.pst.321.xls,939,0,0E-20
louise_kitchen_000_1_2_1.pst.322.xls,3221,0,0E-20
louise_kitchen_000_1_2_1.pst.323.xls,939,0,0E-20
louise_kitchen_000_1_2_1.pst.324.xls,3170,0,0E-20
louise_kitchen_000_1_2_1.pst.325.xls,939,0,0E-20
louise_kitchen_000_1_2_1.pst.326.xls,3170,0,0E-20
louise_kitchen_000_1_2_1.pst.327.xls,939,0,0E-20
louise_kitchen_000_1_2_1.pst.328.xls,3170,0,0E-20
louise_kitchen_000_1_2_1.pst.344.xls,49,0,0E-20
louise_kitchen_000_1_2_1.pst.345.xls,527,0,0E-20
louise_kitchen_000_1_2_1.pst.346.xls,1023,4,0.00391006842619745846
louise_kitchen_000_1_2_1.pst.347.xls,501,4,0.00798403193612774451
louise_kitchen_000_1_2_1.pst.348.xls,133,1,0.00751879699248120301
louise_kitchen_000_1_2_1.pst.413.xls,2517,1,0.00039729837107667859
louise_kitchen_000_1_2_1.pst.418.xls,158,0,0E-20
louise_kitchen_000_1_2_1.pst.678.xls,1930,1,0.00051813471502590674
louise_kitchen_000_1_2_1.pst.682.xls,65,0,0E-20
louise_kitchen_000_1_2_1.pst.683.xls,127,0,0E-20
louise_kitchen_000_1_2_1.pst.684.xls,691,0,0E-20
louise_kitchen_000_1_2_1.pst.686.xls,35,0,0E-20
louise_kitchen_000_1_2_1.pst.687.xls,399,121,0.30325814536340852130
louise_kitchen_000_1_2_1.pst.688.xls,108,0,0E-20
louise_kitchen_000_1_2_1.pst.689.xls,643,150,0.23328149300155520995
louise_kitchen_000_1_2_1.pst.690.xls,34,0,0E-20
louise_kitchen_000_1_2_1.pst.697.xls,136,8,0.05882352941176470588
louise_kitchen_001_1_1_1.pst.106.xls,2511,1435,0.57148546395858223815
louise_kitchen_001_1_1_1.pst.110.xls,49,6,0.12244897959183673469
louise_kitchen_001_1_1_1.pst.111.xls,912,183,0.20065789473684210526
louise_kitchen_001_1_1_1.pst.112.xls,84,11,0.13095238095238095238
louise_kitchen_001_1_1_1.pst.113.xls,90,4,0.04444444444444444444
louise_kitchen_001_1_1_1.pst.114.xls,80,4,0.05000000000000000000
louise_kitchen_001_1_1_1.pst.115.xls,441,23,0.05215419501133786848
louise_kitchen_001_1_1_1.pst.116.xls,508,22,0.04330708661417322835
louise_kitchen_001_1_1_1.pst.118.xls,665,1,0.00150375939849624060
louise_kitchen_001_1_1_1.pst.120.xls,1097,50,0.04557885141294439380
louise_kitchen_001_1_1_1.pst.122.xls,2257,2,0.00088613203367301728
louise_kitchen_001_1_1_1.pst.123.xls,2602,3,0.00115295926210607225
louise_kitchen_001_1_1_1.pst.124.xls,2617,4,0.00152846771111960260
louise_kitchen_001_1_1_1.pst.125.xls,2470,1,0.00040485829959514170
louise_kitchen_001_1_1_1.pst.126.xls,2415,1,0.00041407867494824017
louise_kitchen_001_1_1_1.pst.127.xls,2146,4,0.00186393289841565704
louise_kitchen_001_1_1_1.pst.128.xls,2176,3,0.00137867647058823529
louise_kitchen_001_1_1_1.pst.129.xls,2221,3,0.00135074290859972985
louise_kitchen_001_1_1_1.pst.130.xls,2144,3,0.00139925373134328358
louise_kitchen_001_1_1_1.pst.131.xls,2136,2,0.00093632958801498127
louise_kitchen_001_1_1_1.pst.133.xls,2081,2,0.00096107640557424315
louise_kitchen_001_1_1_1.pst.164.xls,2599,1,0.00038476337052712582
louise_kitchen_001_1_1_1.pst.166.xls,2632,1,0.00037993920972644377
louise_kitchen_001_1_1_1.pst.167.xls,48503,229,0.00472135744180772323
louise_kitchen_001_1_1_1.pst.168.xls,1046,212,0.20267686424474187380
louise_kitchen_001_1_1_1.pst.169.xls,165505,1584,0.00957070783360019335
louise_kitchen_001_1_1_1.pst.171.xls,2418,1,0.00041356492969396195
louise_kitchen_001_1_1_1.pst.172.xls,2283,1,0.00043802014892685064
louise_kitchen_001_1_1_1.pst.175.xls,2519,1,0.00039698292973402144
louise_kitchen_001_1_1_1.pst.176.xls,1684,6,0.00356294536817102138
louise_kitchen_001_1_1_1.pst.177.xls,2385,1,0.00041928721174004193
louise_kitchen_001_1_1_1.pst.178.xls,1704,6,0.00352112676056338028
louise_kitchen_001_1_1_1.pst.179.xls,2239,1,0.00044662795891022778
louise_kitchen_001_1_1_1.pst.181.xls,1709,6,0.00351082504388531305
louise_kitchen_001_1_1_1.pst.182.xls,1714,6,0.00350058343057176196
louise_kitchen_001_1_1_1.pst.183.xls,1729,6,0.00347021399652978600
louise_kitchen_001_1_1_1.pst.184.xls,135,8,0.05925925925925925926
louise_kitchen_001_1_1_1.pst.189.xls,165576,1519,0.00917403488428274629
louise_kitchen_001_1_1_1.pst.190.xls,2526,1447,0.57284243863816310372
louise_kitchen_001_1_1_1.pst.191.xls,136,8,0.05882352941176470588
louise_kitchen_001_1_1_1.pst.194.xls,179,0,0E-20
louise_kitchen_001_1_1_1.pst.200.xls,3043,0,0E-20
louise_kitchen_001_1_1_1.pst.201.xls,2873,0,0E-20
louise_kitchen_001_1_1_1.pst.202.xls,249,85,0.34136546184738955823
louise_kitchen_001_1_1_1.pst.203.xls,3009,0,0E-20
louise_kitchen_001_1_1_1.pst.206.xls,1354,425,0.31388478581979320532
louise_kitchen_001_1_1_1.pst.207.xls,1496,520,0.34759358288770053476
louise_kitchen_001_1_1_1.pst.208.xls,40,13,0.32500000000000000000
louise_kitchen_001_1_1_1.pst.209.xls,1491,510,0.34205231388329979879
louise_kitchen_001_1_1_1.pst.210.xls,44,10,0.22727272727272727273
louise_kitchen_001_1_1_1.pst.211.xls,1537,413,0.26870527000650618087
louise_kitchen_001_1_1_1.pst.224.xls,233,0,0E-20
louise_kitchen_001_1_1_1.pst.226.xls,302,0,0E-20
louise_kitchen_001_1_1_1.pst.230.xls,3043,0,0E-20
louise_kitchen_001_1_1_1.pst.231.xls,2975,0,0E-20
louise_kitchen_001_1_1_1.pst.237.xls,217,1,0.00460829493087557604
louise_kitchen_001_1_1_1.pst.238.xls,165,1,0.00606060606060606061
louise_kitchen_001_1_1_1.pst.241.xls,2346,0,0E-20
louise_kitchen_001_1_1_1.pst.243.xls,2499,0,0E-20
louise_kitchen_001_1_1_1.pst.244.xls,3174,0,0E-20
louise_kitchen_001_1_1_1.pst.245.xls,456,52,0.11403508771929824561
louise_kitchen_001_1_1_1.pst.249.xls,113137,9810,0.08670903417979971185
louise_kitchen_001_1_1_1.pst.254.xls,4015,2395,0.59651307596513075965
louise_kitchen_001_1_1_1.pst.259.xls,23743,92,0.00387482626458324559
louise_kitchen_001_1_1_1.pst.267.xls,347,2,0.00576368876080691643
louise_kitchen_001_1_1_1.pst.268.xls,119,4,0.03361344537815126050
louise_kitchen_001_1_1_1.pst.269.xls,10,0,0E-20
louise_kitchen_001_1_1_1.pst.276.xls,173,54,0.31213872832369942197
louise_kitchen_001_1_1_1.pst.277.xls,747,379,0.50736278447121820616
louise_kitchen_001_1_1_1.pst.278.xls,1605,858,0.53457943925233644860
louise_kitchen_001_1_1_1.pst.279.xls,992,525,0.52923387096774193548
louise_kitchen_001_1_1_1.pst.280.xls,1648,886,0.53762135922330097087
louise_kitchen_001_1_1_1.pst.281.xls,475,264,0.55578947368421052632
louise_kitchen_001_1_1_1.pst.284.xls,2063,2,0.00096946194861851672
louise_kitchen_001_1_1_1.pst.291.xls,326,2,0.00613496932515337423
louise_kitchen_001_1_1_1.pst.292.xls,1334,0,0E-20
louise_kitchen_001_1_1_1.pst.293.xls,107,0,0E-20
louise_kitchen_001_1_1_1.pst.296.xls,3696,1,0.00027056277056277056
louise_kitchen_001_1_1_1.pst.297.xls,142,39,0.27464788732394366197
louise_kitchen_001_1_1_1.pst.299.xls,146,38,0.26027397260273972603
louise_kitchen_001_1_1_1.pst.300.xls,1869,1,0.00053504547886570358
louise_kitchen_001_1_1_1.pst.304.xls,18770,6237,0.33228556206712839638
louise_kitchen_001_1_1_1.pst.307.xls,135,1,0.00740740740740740741
louise_kitchen_001_1_1_1.pst.308.xls,76,1,0.01315789473684210526
louise_kitchen_001_1_1_1.pst.315.xls,20471,7791,0.38058717209711298911
louise_kitchen_001_1_1_1.pst.321.xls,212,14,0.06603773584905660377
louise_kitchen_001_1_1_1.pst.323.xls,2001,8,0.00399800099950024988
louise_kitchen_001_1_1_1.pst.325.xls,2608,58,0.02223926380368098160
louise_kitchen_001_1_1_1.pst.327.xls,2613,58,0.02219670876387294298
louise_kitchen_001_1_1_1.pst.330.xls,441,1,0.00226757369614512472
louise_kitchen_001_1_1_1.pst.331.xls,3454,128,0.03705848291835552982
louise_kitchen_001_1_1_1.pst.332.xls,1995,5,0.00250626566416040100
louise_kitchen_001_1_1_1.pst.333.xls,152,46,0.30263157894736842105
louise_kitchen_001_1_1_1.pst.334.xls,353,0,0E-20
louise_kitchen_001_1_1_1.pst.337.xls,5456,2,0.00036656891495601173
louise_kitchen_001_1_1_1.pst.341.xls,730,0,0E-20
louise_kitchen_001_1_1_1.pst.344.xls,156,0,0E-20
louise_kitchen_001_1_1_1.pst.345.xls,300,190,0.63333333333333333333
louise_kitchen_001_1_1_1.pst.346.xls,2615,15,0.00573613766730401530
louise_kitchen_001_1_1_1.pst.347.xls,41,0,0E-20
louise_kitchen_001_1_1_1.pst.348.xls,170,0,0E-20
louise_kitchen_001_1_1_1.pst.349.xls,3677,39,0.01060647266793581724
louise_kitchen_001_1_1_1.pst.350.xls,1078,43,0.03988868274582560297
louise_kitchen_001_1_1_1.pst.352.xls,106,0,0E-20
louise_kitchen_001_1_1_1.pst.353.xls,828,648,0.78260869565217391304
louise_kitchen_001_1_1_1.pst.354.xls,8247,4013,0.48660118831090093367
louise_kitchen_001_1_1_1.pst.355.xls,553,0,0E-20
louise_kitchen_001_1_1_1.pst.361.xls,110,0,0E-20
louise_kitchen_001_1_1_1.pst.362.xls,1019,1,0.00098135426889106968
louise_kitchen_001_1_1_1.pst.363.xls,1006,0,0E-20
louise_kitchen_001_1_1_1.pst.364.xls,14679,6848,0.46651679269705020778
louise_kitchen_001_1_1_1.pst.365.xls,100,0,0E-20
louise_kitchen_001_1_1_1.pst.366.xls,856,0,0E-20
louise_kitchen_001_1_1_1.pst.367.xls,2189,397,0.18136135221562357241
louise_kitchen_001_1_1_1.pst.368.xls,7161,0,0E-20
louise_kitchen_001_1_1_1.pst.369.xls,1987,1,0.00050327126321087066
louise_kitchen_001_1_1_1.pst.37.xls,3933,0,0E-20
louise_kitchen_001_1_1_1.pst.370.xls,183,0,0E-20
louise_kitchen_001_1_1_1.pst.371.xls,245,0,0E-20
louise_kitchen_001_1_1_1.pst.373.xls,214,0,0E-20
louise_kitchen_001_1_1_1.pst.374.xls,19536,9262,0.47409909909909909910
louise_kitchen_001_1_1_1.pst.375.xls,440,1,0.00227272727272727273
louise_kitchen_001_1_1_1.pst.377.xls,134,9,0.06716417910447761194
louise_kitchen_001_1_1_1.pst.378.xls,77,5,0.06493506493506493506
louise_kitchen_001_1_1_1.pst.380.xls,208,9,0.04326923076923076923
louise_kitchen_001_1_1_1.pst.399.xls,3213,0,0E-20
louise_kitchen_001_1_1_1.pst.400.xls,2958,0,0E-20
louise_kitchen_001_1_1_1.pst.401.xls,3145,0,0E-20
louise_kitchen_001_1_1_1.pst.403.xls,2856,0,0E-20
louise_kitchen_001_1_1_1.pst.409.xls,89,0,0E-20
louise_kitchen_001_1_1_1.pst.411.xls,171,0,0E-20
louise_kitchen_001_1_1_1.pst.412.xls,84654,23082,0.27266283932241831455
louise_kitchen_001_1_1_1.pst.423.xls,7302,0,0E-20
louise_kitchen_001_1_1_1.pst.424.xls,149,40,0.26845637583892617450
louise_kitchen_001_1_1_1.pst.425.xls,179,27,0.15083798882681564246
louise_kitchen_001_1_1_1.pst.438.xls,197,53,0.26903553299492385787
louise_kitchen_001_1_1_1.pst.439.xls,247,111,0.44939271255060728745
louise_kitchen_001_1_1_1.pst.440.xls,3350,2812,0.83940298507462686567
louise_kitchen_001_1_1_1.pst.441.xls,1645,1165,0.70820668693009118541
louise_kitchen_001_1_1_1.pst.446.xls,12612,73,0.00578813828100222011
louise_kitchen_001_1_1_1.pst.447.xls,1642,1164,0.70889159561510353228
louise_kitchen_001_1_1_1.pst.448.xls,3476,2826,0.81300345224395857307
louise_kitchen_001_1_1_1.pst.449.xls,252,112,0.44444444444444444444
louise_kitchen_001_1_1_1.pst.450.xls,208,56,0.26923076923076923077
louise_kitchen_001_1_1_1.pst.454.xls,3321,1543,0.46461909063535079795
louise_kitchen_001_1_1_1.pst.473.xls,3024,1693,0.55985449735449735450
louise_kitchen_001_1_1_1.pst.474.xls,551,286,0.51905626134301270417
louise_kitchen_001_1_1_1.pst.476.xls,287,79,0.27526132404181184669
louise_kitchen_001_1_1_1.pst.477.xls,880,319,0.36250000000000000000
louise_kitchen_001_1_1_1.pst.478.xls,2317,751,0.32412602503236944325
louise_kitchen_001_1_1_1.pst.479.xls,163628,1122,0.00685701713643141761
louise_kitchen_001_1_1_1.pst.480.xls,164577,1442,0.00876185615243928374
louise_kitchen_001_1_1_1.pst.481.xls,166374,1800,0.01081899816077031267
louise_kitchen_001_1_1_1.pst.526.xls,222,6,0.02702702702702702703
louise_kitchen_001_1_1_1.pst.527.xls,32,0,0E-20
louise_kitchen_001_1_1_1.pst.528.xls,230,0,0E-20
louise_kitchen_001_1_1_1.pst.529.xls,236,0,0E-20
louise_kitchen_001_1_1_1.pst.530.xls,234,0,0E-20
louise_kitchen_001_1_1_1.pst.531.xls,266,0,0E-20
louise_kitchen_001_1_1_1.pst.532.xls,266,0,0E-20
louise_kitchen_001_1_1_1.pst.542.xls,27,0,0E-20
louise_kitchen_001_1_1_1.pst.543.xls,132,2,0.01515151515151515152
louise_kitchen_001_1_1_1.pst.55.xls,5846,0,0E-20
louise_kitchen_001_1_1_1.pst.56.xls,107,7,0.06542056074766355140
louise_kitchen_001_1_1_1.pst.58.xls,708,0,0E-20
louise_kitchen_001_1_1_1.pst.59.xls,115,0,0E-20
louise_kitchen_001_1_1_1.pst.60.xls,522,0,0E-20
louise_kitchen_001_1_1_1.pst.61.xls,216,0,0E-20
louise_kitchen_001_1_1_1.pst.64.xls,279,0,0E-20
louise_kitchen_001_1_1_1.pst.65.xls,37,0,0E-20
louise_kitchen_001_1_1_1.pst.67.xls,163295,943,0.00577482470375700419
louise_kitchen_001_1_1_1.pst.69.xls,46,15,0.32608695652173913043
louise_kitchen_001_1_1_1.pst.70.xls,54,0,0E-20
louise_kitchen_001_1_1_1.pst.71.xls,164420,1334,0.00811336820338158375
louise_kitchen_001_1_1_1.pst.72.xls,164457,1340,0.00814802653581179275
louise_kitchen_001_1_1_1.pst.73.xls,255,1,0.00392156862745098039
louise_kitchen_001_1_1_1.pst.74.xls,104,8,0.07692307692307692308
louise_kitchen_001_1_1_1.pst.93.xls,753,0,0E-20
louise_kitchen_001_1_1_1.pst.95.xls,10043,0,0E-24
louise_kitchen_001_1_1_1.pst.97.xls,2190,890,0.40639269406392694064
lynn_blair_000_1_1.pst.0.xls,50,0,0E-20
lynn_blair_000_1_1.pst.1.xls,1557,2,0.00128452151573538857
lynn_blair_000_1_1.pst.100.xls,348,0,0E-20
lynn_blair_000_1_1.pst.101.xls,2734,1274,0.46598390636430138990
lynn_blair_000_1_1.pst.105.xls,238,59,0.24789915966386554622
lynn_blair_000_1_1.pst.107.xls,56,0,0E-20
lynn_blair_000_1_1.pst.108.xls,24,0,0E-20
lynn_blair_000_1_1.pst.110.xls,235,0,0E-20
lynn_blair_000_1_1.pst.111.xls,116,20,0.17241379310344827586
lynn_blair_000_1_1.pst.112.xls,465,72,0.15483870967741935484
lynn_blair_000_1_1.pst.113.xls,4543,598,0.13163108078362315650
lynn_blair_000_1_1.pst.114.xls,13553,85,0.00627167416808086770
lynn_blair_000_1_1.pst.115.xls,4571,598,0.13082476482170203457
lynn_blair_000_1_1.pst.116.xls,1530,0,0E-20
lynn_blair_000_1_1.pst.117.xls,38680,4698,0.12145811789038262668
lynn_blair_000_1_1.pst.118.xls,928,279,0.30064655172413793103
lynn_blair_000_1_1.pst.119.xls,883,327,0.37032842582106455266
lynn_blair_000_1_1.pst.12.xls,10785,7691,0.71312007417709782105
lynn_blair_000_1_1.pst.121.xls,894,18,0.02013422818791946309
lynn_blair_000_1_1.pst.122.xls,393,163,0.41475826972010178117
lynn_blair_000_1_1.pst.123.xls,1498,91,0.06074766355140186916
lynn_blair_000_1_1.pst.125.xls,565,0,0E-20
lynn_blair_000_1_1.pst.129.xls,43,0,0E-20
lynn_blair_000_1_1.pst.13.xls,474,15,0.03164556962025316456
lynn_blair_000_1_1.pst.130.xls,271,0,0E-20
lynn_blair_000_1_1.pst.131.xls,271,0,0E-20
lynn_blair_000_1_1.pst.133.xls,156,0,0E-20
lynn_blair_000_1_1.pst.134.xls,116,0,0E-20
lynn_blair_000_1_1.pst.139.xls,1580,118,0.07468354430379746835
lynn_blair_000_1_1.pst.14.xls,522,9,0.01724137931034482759
lynn_blair_000_1_1.pst.140.xls,421,66,0.15676959619952494062
lynn_blair_000_1_1.pst.141.xls,946,25,0.02642706131078224101
lynn_blair_000_1_1.pst.142.xls,109,0,0E-20
